"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"xsycon.nlogo"
"x-sycon experiment"
"10/20/2025 03:06:46:321 -0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","num-carriers","p-new-DE","max-blocked-frac","kappa","run-seed","[step]","service-throughput","miss-rate","mean-ttfr","mean-latency","energy-per-task","coverage-entropy","field-mean","field-var"
"2300","100","0.04","0.15","0.8","10","5000","0.0438","0","13.753424657534246","42.71689497716895","2233.6301369863013","4.911299601501939","0.18870719151875454","0.8421854904694798"
"2301","100","0.04","0.15","1.2","1","5000","0.0408","0","15","45.588235294117645","2402.107843137255","4.845086868767671","0.18422852902717046","0.8364838557772564"
"2302","100","0.04","0.15","1.2","2","5000","0.0354","0","17.502824858757062","50.22598870056497","2773.6045197740114","4.783813467129113","0.18970551667031205","0.8733707069226706"
"2303","100","0.04","0.15","1.2","3","5000","0.0382","0","14.801047120418849","45.43455497382199","2560.9005235602094","4.8340805562329745","0.17334058274316555","0.7788681572092524"
"2304","100","0.04","0.15","1.2","4","5000","0.0416","0.004739336492890996","20.23076923076923","57.45933014354067","2360.6490384615386","4.735937551347629","0.24682739900025635","1.1517350096818582"
"2305","100","0.04","0.15","1.2","5","5000","0.039","0","9.35897435897436","40.174358974358974","2508.994871794872","4.861999616355175","0.16900344328758507","0.7639413632994747"
"2306","100","0.04","0.15","1.2","6","5000","0.0408","0","15.088235294117647","47.96078431372549","2404.8137254901962","4.844923073289111","0.19965713011062777","0.9050486416136914"
"2307","100","0.04","0.15","1.2","7","5000","0.0436","0.00881057268722467","30.89041095890411","71.17272727272727","2248.435779816514","4.738830465536807","0.348739212108587","1.613361773472887"
"2308","100","0.04","0.15","1.2","8","5000","0.037","0.005291005291005291","14.564516129032258","44.66129032258065","2654.8594594594597","4.818656779032253","0.1751603616370708","0.7949820627382691"
"2309","100","0.04","0.15","1.2","9","5000","0.039","0","21.974358974358974","56.53846153846154","2515.4871794871797","4.795429027846394","0.22458431077337374","1.0307969861495487"
"2310","100","0.04","0.15","1.2","10","5000","0.0404","0","26.143564356435643","60.15346534653465","2416.8168316831684","4.849724869470078","0.2540665763500159","1.1930143489825942"
"2311","100","0.04","0.15","1.6","1","5000","0.0424","0","20.900943396226417","57.094339622641506","2309.169811320755","4.816647390126961","0.24828649830078883","1.1345190222759092"
"2312","100","0.04","0.15","1.6","2","5000","0.0396","0","20.727272727272727","57.4040404040404","2481.8232323232323","4.8126123539555845","0.23819673905600744","1.1105157505373857"
"2313","100","0.04","0.15","1.6","3","5000","0.0436","0","13.321100917431192","48.3394495412844","2253.1330275229357","4.851888915600204","0.22368195630108345","1.0299162280759577"
"2314","100","0.04","0.15","1.6","4","5000","0.0414","0","15.304347826086957","53.05314009661836","2371.695652173913","4.874969799187727","0.2454813123922761","1.139761521114799"
"2315","100","0.04","0.15","1.6","5","5000","0.0432","0","18.77314814814815","53.861111111111114","2268.921296296296","4.828098262765147","0.2478005096830625","1.1373332536731704"
"2316","100","0.04","0.15","1.6","6","5000","0.042","0","17.504761904761907","53.6","2345.457142857143","4.718704420675915","0.24261603831648512","1.1112164877348019"
"2317","100","0.04","0.15","1.6","7","5000","0.038","0.005154639175257732","23.457894736842107","65.30890052356021","2589.8736842105263","4.7800556783888375","0.2632468184797202","1.2628852917296116"
"2318","100","0.04","0.15","1.6","8","5000","0.0378","0","24.44973544973545","61.04761904761905","2607.978835978836","4.811870505159918","0.2325231010312756","1.0745359824733816"
"2319","100","0.04","0.15","1.6","9","5000","0.0456","0","25.780701754385966","61.69736842105263","2147.65350877193","4.844711395801668","0.2867121548937409","1.3352880881230442"
"2320","100","0.04","0.15","1.6","10","5000","0.036","0.005434782608695652","21.016666666666666","63.20441988950276","2741.35","4.789185814492759","0.2423842257016451","1.1317156456368935"
"2321","100","0.04","0.22","0.5","1","5000","0.0388","0","9.757731958762887","40.21649484536083","2465.1907216494847","4.862736767062767","0.16519675679455312","0.7425820319026774"
"2322","100","0.04","0.22","0.5","2","5000","0.0464","0","10.47844827586207","37.883620689655174","2049.487068965517","4.958994203910303","0.17971052714497499","0.7851717750279917"
"2323","100","0.04","0.22","0.5","3","5000","0.0418","0","10.24401913875598","36.25837320574163","2272.9665071770337","4.942700561368643","0.1508547543971383","0.6604091842418071"
"2324","100","0.04","0.22","0.5","4","5000","0.0418","0","8.526315789473685","36.49760765550239","2278.684210526316","4.9725488590883655","0.1598436969875327","0.707889626766861"
"2325","100","0.04","0.22","0.5","5","5000","0.0394","0","8.345177664974619","36.51269035532995","2429.0862944162436","4.931806612278146","0.1499262683981012","0.6652941946653144"
"2326","100","0.04","0.22","0.5","6","5000","0.0406","0","7.211822660098522","34.57142857142857","2351.0689655172414","4.912966821196164","0.15323410610498744","0.6901743000815345"
"2327","100","0.04","0.22","0.5","7","5000","0.041","0","16.73658536585366","46.84878048780488","2314.629268292683","4.787653810017002","0.19077354243703992","0.8575183892944237"
"2328","100","0.04","0.22","0.5","8","5000","0.0398","0","10.21608040201005","37.8643216080402","2415.070351758794","4.86829755116881","0.15663627450401257","0.7075419621707332"
"2329","100","0.04","0.22","0.5","9","5000","0.0428","0","7.11214953271028","34.808411214953274","2224.5794392523367","4.973368189743547","0.1589965267708798","0.7076598175106372"
"2330","100","0.04","0.22","0.5","10","5000","0.0348","0","10.540229885057471","39.91954022988506","2734.580459770115","4.90258228217475","0.14266342091627404","0.6500925669490578"
"2331","100","0.04","0.22","0.8","1","5000","0.0372","0","14.46236559139785","45.913978494623656","2562.037634408602","4.838778014167539","0.1746570679490309","0.7930795533960168"
"2332","100","0.04","0.22","0.8","2","5000","0.043","0","7.493023255813953","38.29302325581396","2233.781395348837","4.953346852263742","0.18056647658804265","0.8309924422861693"
"2333","100","0.04","0.22","0.8","3","5000","0.0378","0","9.751322751322752","41.03703703703704","2543.5608465608466","4.787823165190346","0.16553955447666277","0.7522358777976328"
"2334","100","0.04","0.22","0.8","4","5000","0.0392","0","12.301020408163266","45.51020408163265","2442.9438775510203","4.914112337442499","0.1884902439319591","0.8638368328821376"
"2335","100","0.04","0.22","0.8","5","5000","0.0386","0","6.740932642487047","36.33160621761658","2474.3316062176164","4.9520987727018495","0.15356521536317552","0.6878822442082941"
"2336","100","0.04","0.22","0.8","6","5000","0.0422","0","10.369668246445498","40.76303317535545","2274.96682464455","4.881910261465594","0.17934398656569722","0.8120474828431818"
"2337","100","0.04","0.22","0.8","7","5000","0.038","0","10.542105263157895","39.35263157894737","2523.815789473684","4.827996058960835","0.1545874613416309","0.6889953638889298"
"2338","100","0.04","0.22","0.8","8","5000","0.0406","0","13.275862068965518","45.83251231527094","2350.1871921182264","4.826850795392817","0.19284335553248963","0.8670936012626291"
"2339","100","0.04","0.22","0.8","9","5000","0.0406","0","11.261083743842365","43.34975369458128","2354.84236453202","4.916051452504117","0.1841670424638404","0.8385009229655512"
"2340","100","0.04","0.22","0.8","10","5000","0.0394","0","9.913705583756345","41.025380710659896","2441.1167512690354","4.8896509161444985","0.1713144605283739","0.7799890099807785"
"2341","100","0.04","0.22","1.2","1","5000","0.0382","0","15.832460732984293","50.94764397905759","2514.1204188481674","4.841161432267866","0.20518582901141927","0.9400420597804241"
"2342","100","0.04","0.22","1.2","2","5000","0.0384","0","15.59375","50.328125","2508.140625","4.92058294603278","0.20389524946681448","0.9528577764338528"
"2343","100","0.04","0.22","1.2","3","5000","0.0384","0","17.520833333333332","50.864583333333336","2504.5416666666665","4.8387730342434745","0.20136947905784702","0.9276593104531544"
"2344","100","0.04","0.22","1.2","4","5000","0.0364","0.005235602094240838","21.983606557377048","61.03825136612022","2658.763736263736","4.746853999110589","0.2404370834148608","1.1279228940843387"
"2345","100","0.04","0.22","1.2","5","5000","0.0426","0","7.685446009389671","39.417840375586856","2249.8732394366198","4.9566003789971","0.184899643159419","0.8375666400039343"
"2346","100","0.04","0.22","1.2","6","5000","0.0414","0","16.3768115942029","53.193236714975846","2320.1014492753625","4.799493159374768","0.234909372102613","1.0962535514798821"
"2347","100","0.04","0.22","1.2","7","5000","0.039","0","16.68717948717949","54.656410256410254","2471.9384615384615","4.733174829452549","0.22791996751953342","1.0680459342060693"
"2348","100","0.04","0.22","1.2","8","5000","0.0458","0","11.637554585152838","44.45851528384279","2102.480349344978","4.887867762209852","0.21959059383458576","0.9988091689382845"
"2349","100","0.04","0.22","1.2","9","5000","0.0408","0","16.348039215686274","51.11274509803921","2354.2450980392155","4.847952163690024","0.21081102557345557","0.9710439498136859"
"2350","100","0.04","0.22","1.2","10","5000","0.0378","0.005235602094240838","18.201058201058203","57.5","2549.6931216931216","4.7047930472622035","0.23304118972184382","1.1040736979608632"
"2351","100","0.04","0.22","1.6","1","5000","0.0404","0","17.54950495049505","54.87623762376238","2385.608910891089","4.867281767371966","0.23541617244908625","1.092489192046616"
"2352","100","0.04","0.22","1.6","2","5000","0.039","0.005076142131979695","24.591836734693878","65.53061224489795","2477.846153846154","4.860197124608222","0.27841302629384607","1.3093553799948423"
"2353","100","0.04","0.22","1.6","3","5000","0.0378","0","14.941798941798941","53.56613756613756","2533.936507936508","4.884385605214877","0.22149678974983258","1.032910655347877"
"2354","100","0.04","0.22","1.6","4","5000","0.034","0.011428571428571429","16.251461988304094","64.50581395348837","2838.2235294117645","4.7962482970987725","0.24407105960561212","1.1995291149430685"
"2355","100","0.04","0.22","1.6","5","5000","0.04","0","10.2","46.4","2405.28","4.889592305604684","0.20895138366921515","0.9791479059188932"
"2356","100","0.04","0.22","1.6","6","5000","0.0336","0.005780346820809248","19.160714285714285","60.0887573964497","2878.3928571428573","4.846249980242909","0.23559796371112857","1.1213343543250711"
"2357","100","0.04","0.22","1.6","7","5000","0.0398","0.0049261083743842365","21.77889447236181","63.07","2426.613065326633","4.715108521198283","0.27367466595792883","1.266910561914814"
"2358","100","0.04","0.22","1.6","8","5000","0.0382","0","16.43455497382199","51.76439790575916","2515.366492146597","4.8705504197553875","0.2030590261273778","0.9278590593530843"
"2359","100","0.04","0.22","1.6","9","5000","0.0356","0","16","54.41573033707865","2703.061797752809","4.784208683197828","0.20620680580831127","0.9604798215536715"
"2360","100","0.04","0.22","1.6","10","5000","0.0418","0.0047169811320754715","19.333333333333332","56.304761904761904","2307.5741626794256","4.87336970435222","0.25611230284843806","1.2185144048123213"
"2361","100","0.04","0.28","0.5","1","5000","0.0368","0","6.369565217391305","34.483695652173914","2505.2445652173915","4.92921133804988","0.13766475036680262","0.6210610570930042"
"2362","100","0.04","0.28","0.5","2","5000","0.0432","0","11.046296296296296","39.958333333333336","2147.7083333333335","4.932430753703689","0.1825581647472101","0.8173291588779144"
"2363","100","0.04","0.28","0.5","3","5000","0.0332","0","7.668674698795181","37.31325301204819","2783.656626506024","4.93752359518331","0.13230546989016254","0.5944634762333184"
"2364","100","0.04","0.28","0.5","4","5000","0.043","0","8.344186046511627","38.84186046511628","2149.8558139534885","4.983271974705795","0.18050731420503627","0.8233814370190939"
"2365","100","0.04","0.28","0.5","5","5000","0.0408","0","6.377450980392157","34.490196078431374","2278.0637254901962","4.980980906581521","0.15344080718661862","0.6884796536988786"
"2366","100","0.04","0.28","0.5","6","5000","0.0436","0","8.087155963302752","36.711009174311926","2124.7477064220184","4.979450225355076","0.17183729840810494","0.7618893118980105"
"2367","100","0.04","0.28","0.5","7","5000","0.0366","0","13.513661202185792","44.62841530054645","2540.8251366120217","4.893168014338518","0.16341990407956228","0.7352176387417673"
"2368","100","0.04","0.28","0.5","8","5000","0.0432","0","10.050925925925926","37.65277777777778","2137.0416666666665","4.960311392747274","0.16690996549142445","0.7312856947670937"
"2369","100","0.04","0.28","0.5","9","5000","0.0368","0","7.233695652173913","35.88586956521739","2541.695652173913","4.951503541863814","0.141872557255453","0.6353514132065082"
"2370","100","0.04","0.28","0.5","10","5000","0.0428","0","9.57943925233645","38.48598130841121","2176.1028037383176","4.922548439117125","0.17240896398075872","0.7762310359654226"
"2371","100","0.04","0.28","0.8","1","5000","0.0368","0","12.48913043478261","45.28260869565217","2506.179347826087","4.867825314734717","0.1729036057212866","0.8026439496206039"
"2372","100","0.04","0.28","0.8","2","5000","0.0406","0","8.857142857142858","40.19211822660098","2291.615763546798","4.970575884922259","0.17804670183514917","0.8032072353809045"
"2373","100","0.04","0.28","0.8","3","5000","0.0334","0","9.44311377245509","41.1497005988024","2793.6586826347307","4.893570535451349","0.14506981091057825","0.657662275996082"
"2374","100","0.04","0.28","0.8","4","5000","0.0378","0","8.947089947089948","42.12698412698413","2480.809523809524","4.92482904028598","0.17170562226505195","0.793427230226783"
"2375","100","0.04","0.28","0.8","5","5000","0.0366","0","9.12568306010929","39.26229508196721","2547.4863387978144","4.948591378158316","0.15263294709359373","0.687521414377965"
"2376","100","0.04","0.28","0.8","6","5000","0.0412","0","9.650485436893204","42.898058252427184","2263.8155339805826","4.889169839829208","0.19175566963286705","0.8780364178723008"
"2377","100","0.04","0.28","0.8","7","5000","0.043","0","14.706976744186047","48.7953488372093","2171.139534883721","4.833158993948678","0.21765738371126303","0.9856378588643089"
"2378","100","0.04","0.28","0.8","8","5000","0.0442","0","11.104072398190045","42.81900452488688","2099.140271493213","4.9622582901442716","0.20009955582744768","0.9095994233179934"
"2379","100","0.04","0.28","0.8","9","5000","0.0378","0","9.904761904761905","42.67195767195767","2470.1111111111113","4.943099524364406","0.17349197456813223","0.7866254956297983"
"2380","100","0.04","0.28","0.8","10","5000","0.0392","0","9.464285714285714","42.12244897959184","2393.331632653061","4.832299856873358","0.18267001113513548","0.8392551807203199"
"2381","100","0.04","0.28","1.2","1","5000","0.0406","0","8.049261083743842","42.65024630541872","2289.423645320197","4.8650056496626615","0.1966742804630473","0.9207931750587502"
"2382","100","0.04","0.28","1.2","2","5000","0.0392","0","13.392857142857142","48.255102040816325","2394.0408163265306","4.913068184842329","0.19696888376477015","0.9000723856615274"
"2383","100","0.04","0.28","1.2","3","5000","0.0394","0","16.472081218274113","51.36548223350254","2359.3756345177667","4.952352968938088","0.21088387642528378","0.958856125018517"
"2384","100","0.04","0.28","1.2","4","5000","0.0372","0","13.779569892473118","49.924731182795696","2508.930107526882","4.87294927120621","0.19730530764513945","0.9187949161891532"
"2385","100","0.04","0.28","1.2","5","5000","0.0464","0","9.97844827586207","48.224137931034484","2027.2887931034484","4.93163078205684","0.2538629228736041","1.18772986884915"
"2386","100","0.04","0.28","1.2","6","5000","0.0418","0","14.105263157894736","51.74641148325359","2231.0191387559807","4.860207490338063","0.23045041157617646","1.0654824117436807"
"2387","100","0.04","0.28","1.2","7","5000","0.037","0","9.227027027027027","43.67027027027027","2520.8702702702703","4.883624583210296","0.17643979343611732","0.8127185308517759"
"2388","100","0.04","0.28","1.2","8","5000","0.0386","0","13.398963730569948","48.39378238341969","2398.922279792746","4.922891162729246","0.1980964038213809","0.8982405010519804"
"2389","100","0.04","0.28","1.2","9","5000","0.0406","0","9.600985221674877","45.960591133004925","2289.487684729064","4.970147013120393","0.20635259772437917","0.9542856451171589"
"2390","100","0.04","0.28","1.2","10","5000","0.0386","0","13.963730569948186","52.78238341968912","2410.2124352331607","4.8524038031849495","0.22154967120474212","1.0372854997275198"
"2391","100","0.04","0.28","1.6","1","5000","0.04","0","14.57","51.025","2341.845","4.946110539466364","0.22064928168456754","1.0338947896591721"
"2392","100","0.04","0.28","1.6","2","5000","0.044","0","8.75909090909091","46.94090909090909","2144.25","4.903022952085516","0.23553647892144644","1.0897959531804573"
"2393","100","0.04","0.28","1.6","3","5000","0.0404","0","10.128712871287128","43.806930693069305","2321.2574257425745","4.927320751200652","0.19543215680733758","0.9050918663367742"
"2394","100","0.04","0.28","1.6","4","5000","0.0366","0.0106951871657754","11.654054054054054","55.56216216216216","2550.120218579235","4.906970995993848","0.2359876837919096","1.1376109251850908"
"2395","100","0.04","0.28","1.6","5","5000","0.041","0.004761904761904762","11.946601941747574","47.422330097087375","2267.6243902439023","4.864631931792166","0.21906449526954416","1.0214090587335725"
"2396","100","0.04","0.28","1.6","6","5000","0.0394","0","9.725888324873097","47.253807106598984","2353.6548223350255","4.910321485365884","0.21074594711150071","0.9749304679983044"
"2397","100","0.04","0.28","1.6","7","5000","0.037","0","20.11891891891892","58.043243243243246","2514.7513513513513","4.8087330995794675","0.22725252947392133","1.0494762458524998"
"2398","100","0.04","0.28","1.6","8","5000","0.039","0","14.512820512820513","53.06666666666667","2407.6820512820514","4.86178860141333","0.22654063982858674","1.0693327617087556"
"2399","100","0.04","0.28","1.6","9","5000","0.04","0","9.385","44","2339.5","4.929827356641632","0.19652615132250972","0.9054388263201077"
"2400","100","0.04","0.28","1.6","10","5000","0.0382","0.010101010101010102","20.21875","67.58549222797927","2456.722513089005","4.758175348201023","0.28846857550533084","1.4175593614048034"
"2401","100","0.06","0.1","0.5","1","4922","0.060950832994717596","0","13.703333333333333","39.68333333333333","1609.2433333333333","5.046562332703478","0.23215005030253238","0.9917637466781104"
"2402","100","0.06","0.1","0.5","2","5000","0.058","0","13.224137931034482","38.56206896551724","1693.9379310344827","5.023645085943563","0.2198022447638944","0.9509768852022745"
"2403","100","0.06","0.1","0.5","3","4584","0.06544502617801047","0","12.073333333333334","38.61","1497.0566666666666","5.022424513961993","0.256139000959362","1.0984417411818037"
"2404","100","0.06","0.1","0.5","4","5000","0.0582","0","10.041237113402062","35.402061855670105","1689.701030927835","5.010988699512686","0.2100270654624056","0.9001703458966873"
"2405","100","0.06","0.1","0.5","5","4932","0.06082725060827251","0","18.98","44.10333333333333","1612.5666666666666","4.956384268978285","0.2507163721919644","1.0669102335989014"
"2406","100","0.06","0.1","0.5","6","4672","0.0642123287671233","0","16.846666666666668","42.24666666666667","1532.0833333333333","4.935179240969736","0.25253298357734066","1.0522838535772947"
"2407","100","0.06","0.1","0.5","7","5000","0.057","0","15.842105263157896","41.8280701754386","1725.2456140350878","4.99376997922678","0.22672426796164796","0.958505633621746"
"2408","100","0.06","0.1","0.5","8","4648","0.06454388984509467","0","11.97","37.31","1521.5566666666666","5.053834966748105","0.23802933014627178","1.0163428097032876"
"2409","100","0.06","0.1","0.5","9","4714","0.06364022061943148","0","13.766666666666667","38.093333333333334","1543.77","5.016888983682021","0.23394289345616054","0.9847845304745181"
"2410","100","0.06","0.1","0.5","10","4692","0.0639386189258312","0","14.293333333333333","40.76","1533.7733333333333","5.040950573983954","0.25611012324384463","1.1137497319542167"
"2411","100","0.06","0.1","0.8","1","5000","0.0576","0","19.11111111111111","44.87847222222222","1710.017361111111","4.935330846217596","0.25080883180376645","1.0871749819654737"
"2412","100","0.06","0.1","0.8","2","4869","0.061614294516327786","0","13.573333333333334","39.78","1599.51","4.969884678809978","0.24372973124118502","1.0571770950985544"
"2413","100","0.06","0.1","0.8","3","5000","0.0594","0","13.016835016835017","39.804713804713806","1660.5791245791245","4.827510730479169","0.23485810210267447","1.0172557128935726"
"2414","100","0.06","0.1","0.8","4","4821","0.06222775357809583","0","14.613333333333333","42.44","1584.6366666666668","4.8674000191524796","0.26081718472371573","1.1304172783387034"
"2415","100","0.06","0.1","0.8","5","5000","0.0578","0","13.07266435986159","40.54671280276817","1707.4463667820069","4.978039572054342","0.23794567408302","1.03737144650425"
"2416","100","0.06","0.1","0.8","6","4629","0.06480881399870382","0","14.306666666666667","41.403333333333336","1522.8766666666668","4.956588614307895","0.2639690665062954","1.1255162014154636"
"2417","100","0.06","0.1","0.8","7","4791","0.06261740763932373","0","15.906666666666666","43.29666666666667","1575.0866666666666","4.966874494142513","0.26180655666240504","1.1278654119530924"
"2418","100","0.06","0.1","0.8","8","4901","0.0612119975515201","0","18.33","47.053333333333335","1610.9933333333333","4.918051099773095","0.28074086043128993","1.238752725732026"
"2419","100","0.06","0.1","0.8","9","4825","0.06217616580310881","0","19.816666666666666","48.013333333333335","1587.98","4.939601875943572","0.2891150149865024","1.2780388190664702"
"2420","100","0.06","0.1","0.8","10","4546","0.06599208095028597","0","15.33","44.733333333333334","1492.5866666666666","5.014632538071924","0.2958957763852706","1.293791027148712"
"2421","100","0.06","0.1","1.2","1","5000","0.0588","0","16.792517006802722","48.70068027210884","1679.1360544217687","4.864456586614425","0.290472782347201","1.2741998410518633"
"2422","100","0.06","0.1","1.2","2","4763","0.06298551333193365","0","17.083333333333332","45.64","1571.94","4.909252916352452","0.28326213345089246","1.253476502508741"
"2423","100","0.06","0.1","1.2","3","4907","0.06113715100876299","0","16.333333333333332","47.09","1617.8566666666666","4.927522911521552","0.29846633239353015","1.3067053373237825"
"2424","100","0.06","0.1","1.2","4","5000","0.057","0","23.470175438596492","56.12280701754386","1736.3894736842105","4.780187705236417","0.3139370570301658","1.394659662999786"
"2425","100","0.06","0.1","1.2","5","4787","0.06266973052015877","0","12.823333333333334","44.276666666666664","1575.8166666666666","5.030161673623887","0.29359037756009954","1.2990032856895375"
"2426","100","0.06","0.1","1.2","6","4486","0.06687472135532768","0","17.593333333333334","47.916666666666664","1478.0366666666666","4.849414672843921","0.3230606201956383","1.403715804868748"
"2427","100","0.06","0.1","1.2","7","4717","0.06317574729701081","0.006600660066006601","30.528428093645484","69.36333333333333","1568.734899328859","4.790207115597824","0.4519893509095178","2.060844511714565"
"2428","100","0.06","0.1","1.2","8","5000","0.0588","0","17.758503401360546","47.20068027210884","1681.3537414965986","4.994330177626201","0.28394217888852324","1.2721236250928258"
"2429","100","0.06","0.1","1.2","9","4871","0.06158899609936358","0","17.126666666666665","46.88","1605.7133333333334","4.926583420443705","0.28787124289673416","1.2599993627095067"
"2430","100","0.06","0.1","1.2","10","4800","0.0625","0","18.24","48.35","1583.0633333333333","4.900706700854478","0.31123982729578814","1.346400616327847"
"2431","100","0.06","0.1","1.6","1","5000","0.0564","0","24.092198581560282","57.641843971631204","1754.27304964539","4.822391671692766","0.33366349504646814","1.4885794340080043"
"2432","100","0.06","0.1","1.6","2","5000","0.057","0","24.319298245614036","58.98245614035088","1739.5754385964913","4.811985194896904","0.3407652689839721","1.513254073068447"
"2433","100","0.06","0.1","1.6","3","5000","0.0576","0","21.875","53.326388888888886","1718.8194444444443","4.836468238195928","0.30487431185514385","1.3290164939220792"
"2434","100","0.06","0.1","1.6","4","4939","0.060741040696497266","0","19.346666666666668","51.46666666666667","1629.3166666666666","4.833655087799748","0.3139113781703428","1.3851037716760297"
"2435","100","0.06","0.1","1.6","5","5000","0.0578","0","15.145328719723183","47.21799307958477","1714.98615916955","4.908898135697276","0.2925236039626759","1.2952584853783768"
"2436","100","0.06","0.1","1.6","6","4721","0.06354585892819319","0","22.113333333333333","54.64333333333333","1556.15","4.88501699921951","0.3535718567344748","1.5732278730153215"
"2437","100","0.06","0.1","1.6","7","5000","0.0552","0","31.98913043478261","68.40942028985508","1795.0507246376812","4.769146168708183","0.379994732354567","1.6818069848174528"
"2438","100","0.06","0.1","1.6","8","5000","0.0562","0.0034965034965034965","18.88256227758007","54.351063829787236","1763.4306049822064","4.916929405634425","0.32500584456023884","1.4609153728722162"
"2439","100","0.06","0.1","1.6","9","4973","0.06032575909913533","0","29.223333333333333","63.78666666666667","1643.14","4.782986015834218","0.39169041412844285","1.7972723166190225"
"2440","100","0.06","0.1","1.6","10","4863","0.061690314620604564","0","26.256666666666668","61.24","1602.9733333333334","4.8640744493769414","0.39811715606212417","1.7741543856442799"
"2441","100","0.06","0.15","0.5","1","5000","0.0588","0","11.204081632653061","40","1652.734693877551","4.976074807937281","0.2435901124141657","1.0713210152200212"
"2442","100","0.06","0.15","0.5","2","4943","0.0606918875177018","0","6.533333333333333","32.276666666666664","1593.58","5.016180212394099","0.21131719920156172","0.9196051724982722"
"2443","100","0.06","0.15","0.5","3","5000","0.057","0","9.494736842105263","37.01754385964912","1703.5543859649122","5.041596696417131","0.2234310386301576","0.9697270812500718"
"2444","100","0.06","0.15","0.5","4","4917","0.06101281269066504","0","11.236666666666666","39.10666666666667","1593.4066666666668","4.888292967022543","0.2434433076802985","1.0538018300242415"
"2445","100","0.06","0.15","0.5","5","4908","0.061124694376528114","0","9.443333333333333","35.8","1585.0566666666666","5.00367185911704","0.22538024164066206","0.9652263259540341"
"2446","100","0.06","0.15","0.5","6","5000","0.0528","0","12.416666666666666","39.734848484848484","1847.0227272727273","4.848725826705964","0.21449990921127202","0.9229505141712805"
"2447","100","0.06","0.15","0.5","7","4562","0.0657606313020605","0","15.563333333333333","44.03","1477.6366666666668","4.890992862695185","0.28760146420244315","1.232972610228726"
"2448","100","0.06","0.15","0.5","8","4884","0.06142506142506143","0","12.616666666666667","41.05","1577.3766666666668","4.966630233210333","0.25410693114752086","1.1050420629753979"
"2449","100","0.06","0.15","0.5","9","4622","0.06490696668109043","0","12.276666666666667","39.64666666666667","1493.4366666666667","5.0112018045473805","0.259689439582011","1.1364044432892555"
"2450","100","0.06","0.15","0.5","10","5000","0.0556","0","11.485611510791367","39.827338129496404","1744.7086330935251","5.03254309890006","0.2277644163047718","0.98342465756898"
"2451","100","0.06","0.15","0.8","1","5000","0.0578","0","15.15916955017301","43.865051903114185","1683.4325259515572","5.0146116397888765","0.25067172417777894","1.0841531304642427"
"2452","100","0.06","0.15","0.8","2","4726","0.06347862886161659","0","14.64","44.913333333333334","1536.6666666666667","4.927723894394553","0.29409448437753033","1.2948247071729884"
"2453","100","0.06","0.15","0.8","3","5000","0.0596","0","12.177852348993289","41.50335570469799","1633.6845637583892","5.000953640096971","0.2590290530544396","1.1421962363658023"
"2454","100","0.06","0.15","0.8","4","5000","0.056","0","17.45","48.60357142857143","1741.375","4.816287247116714","0.2712649428370171","1.197663978330148"
"2455","100","0.06","0.15","0.8","5","5000","0.0584","0","15.253424657534246","44.13356164383562","1668.8390410958905","4.9092832205383266","0.25770880009180974","1.1179806918282544"
"2456","100","0.06","0.15","0.8","6","5000","0.0594","0","17.245791245791246","46.92255892255892","1639.5993265993266","4.9138637199775195","0.28618461067046097","1.2752189687168927"
"2457","100","0.06","0.15","0.8","7","4873","0.0615637184485943","0","18.623333333333335","50.22666666666667","1582.01","4.865668068399088","0.3120135693272502","1.3566645119118164"
"2458","100","0.06","0.15","0.8","8","5000","0.0568","0","14.080985915492958","43.485915492957744","1714.6478873239437","4.945822175968306","0.24977928907158004","1.0849661942760596"
"2459","100","0.06","0.15","0.8","9","4748","0.06318449873631002","0","14.44","44.68666666666667","1546.7433333333333","4.878274899076658","0.288897188881685","1.260725266685513"
"2460","100","0.06","0.15","0.8","10","4834","0.06206040546131568","0","13.453333333333333","42.59","1578.4866666666667","4.823936282839568","0.27246306944646514","1.1847687248314744"
"2461","100","0.06","0.15","1.2","1","4662","0.06435006435006435","0","20.213333333333335","58.36333333333334","1517.4533333333334","4.928599651746909","0.404736272759525","1.819910639027937"
"2462","100","0.06","0.15","1.2","2","4530","0.06622516556291391","0","15.636666666666667","47.67","1478.0866666666666","4.9302037907616425","0.32837879311087415","1.4554193379025269"
"2463","100","0.06","0.15","1.2","3","4906","0.061149612719119444","0","16.243333333333332","47.38333333333333","1596.1766666666667","4.930536910111516","0.30288699015073417","1.3311385688458794"
"2464","100","0.06","0.15","1.2","4","4831","0.062098944317946596","0","12.673333333333334","46.42666666666667","1576.79","4.763269915750329","0.30918766382265056","1.3930789643433694"
"2465","100","0.06","0.15","1.2","5","5000","0.0588","0","16.952380952380953","49.06122448979592","1660.2142857142858","4.888679513508586","0.2986671990434265","1.336607787220196"
"2466","100","0.06","0.15","1.2","6","4433","0.06767426122264832","0","14.776666666666667","49.03666666666667","1445.8633333333332","4.827066760043697","0.3567475215184368","1.5761723409591335"
"2467","100","0.06","0.15","1.2","7","5000","0.0586","0","15.491467576791809","52.20477815699659","1673.627986348123","4.858324679931174","0.335640276129938","1.5258835470782082"
